year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 1A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 1B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 2A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 2B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 2C,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Deer Park 3,Charleston - Deer Park 3,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 1A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 1B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 20,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 5A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 5B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 8A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 20,Charleston - James Island 8B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 1A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 1B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 2,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 22,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 5A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 5B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 8A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - James Island 22,Charleston - James Island 8B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Johns Island 2,Charleston - James Island 2,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Charleston - Johns Island 4,Charleston - Johns Island 1A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Johns Island 4,Charleston - Johns Island 1B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Johns Island 4,Charleston - Johns Island 3A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Johns Island 4,Charleston - Johns Island 3B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Johns Island 4,Charleston - Johns Island 4,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Kiawah Island,Charleston - Kiawah Island,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Kiawah Island,Charleston - Town Of Seabrook,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Licolnville,Charleston - Lincolnville,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Charleston - Mcclellanville,Charleston - Lincolnville,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Mcclellanville,Charleston - Mcclellanville,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Charleston 10,Charleston - Charleston 10,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 11,Charleston - Charleston 11,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 12,Charleston - Charleston 12,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 13,Charleston - Charleston 13,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 14,Charleston - Charleston 14,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 15,Charleston - Charleston 15,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 16,Charleston - Charleston 16,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 17,Charleston - Charleston 17,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 19,Charleston - Charleston 19,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 20,Charleston - Charleston 20,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 21,Charleston - Charleston 21,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 2,Charleston - North Charleston 23,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 2,Charleston - North Charleston 27,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 2,Charleston - North Charleston 29,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 3,Charleston - Charleston 3,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 4,Charleston - Charleston 4,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 5,Charleston - Charleston 5,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 6,Charleston - Charleston 6,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 7,Charleston - Charleston 7,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - Charleston 9,Charleston - Charleston 9,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Charleston - St. Pauls 3,Charleston - St. Pauls 2A,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - St. Pauls 3,Charleston - St. Pauls 2B,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - St. Pauls 3,Charleston - St. Pauls 3,1.0000,approved,medium,generated_from_legacy_split_mapping
2024,president,,Charleston - Town Of Seabrook,Charleston - Town Of Seabrook,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_review_conservative
2024,president,,Cherokee - Ninety Nine And Cherokee Falls,Cherokee - Ninety Nine And Cherokee Falls,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_hard_county_guard
2024,president,,Cherokee - Blacksburg Ward No. 1,Cherokee - Blacksburg Ward No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Cherokee - Macedonia,Cherokee - Gaffney Ward No. 5,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_manual_next30b_applied
2024,president,,Cherokee - Ezells And Butler,Cherokee - Ezells And Butler,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Cherokee - Holly Grove-Buffalo,Cherokee - Holly Grove And Buffalo,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Cherokee - Littlejohn'S And Sarratt'S,Cherokee - Little John And Sarratts,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Cherokee - Musgrove Mill,Cherokee - Musgrove Mill,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_medium
2024,president,,Chester - Great Falls,Chester - Great Falls,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Chester - Lando/Lansford,Chester - Lando,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Chester - Lando/Lansford,Chester - Lando Lansford,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Chesterfield - Angelus-Cararrh,Chesterfield - Angelus-Cararrh,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Chesterfield - Center Grove-Winzo,Chesterfield - Cheraw No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_hard_county_guard
2024,president,,Chesterfield - Mt. Groghan,Chesterfield - Mt. Croghan,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Chesterfield - Pageland No. 1,Chesterfield - Pageland No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_medium
2024,president,,Chesterfield - Snow Hill-Vaughn,Chesterfield - Snow Hill-Vaughn,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_medium
2024,president,,Clarendon - Sardina-Gable,Clarendon - Sardina-Gable,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Clarendon - Wilson Foreston,Clarendon - Wilson Foreston,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Ashton-Lodge,Colleton - Ashton-Lodge,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_manual_next30_applied
2024,president,,Colleton - Berea-Smoaks,Colleton - Berea-Smoaks,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_manual_next30_applied
2024,president,,Colleton - Hudson Mill,Colleton - Hudson Mill,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Peeples,Colleton - Peeples,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Sidneys,Colleton - Sidneys,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Stokes,Colleton - Berea-Smoaks,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_manual_medium
2024,president,,Colleton - Walterboro No. 1,Colleton - Peniel,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 1,Colleton - Walterboro No. 1,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 2,Colleton - Peeples,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 2,Colleton - Walterboro No. 2,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 2,Colleton - Walterboro No. 6,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 3,Colleton - Walterboro No. 3,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 3,Colleton - Walterboro No. 6,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 4,Colleton - Peeples,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 4,Colleton - Walterboro No. 4,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Walterboro No. 4,Colleton - Walterboro No. 5,1.0000,approved,medium,generated_from_legacy_split_mapping; source_key_autofix_likely_safe
2024,president,,Colleton - Wolf Creek,Colleton - Wolfe Creek,1.0000,approved,medium,generated_from_legacy_alias_mapping
2024,president,,Darlington - Darlington No. 1,Darlington - Darlington No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Darlington No. 2,Darlington - Darlington No. 2,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Darlington No. 3,Darlington - Darlington No. 3,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Darlington No. 4,Darlington - Darlington No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Darlington No. 5,Darlington - Darlington No. 5,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Darlington No. 6,Darlington - Darlington No. 6,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Hartsville No. 1,Darlington - Hartsville No. 1,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Hartsville No. 4,Darlington - Hartsville No. 4,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Hartsville No. 5,Darlington - Hartsville No. 5,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
2024,president,,Darlington - Hartsville No. 6,Darlington - Hartsville No. 6,1.0000,approved,medium,generated_from_legacy_alias_mapping; source_key_autofix_likely_safe
